REF_AREA,REF_AREA_LABEL,INDICATOR_LABEL,TIME_PERIOD,OBS_VALUE,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,Column 1,Column 2
GMB,"Gambia, The",GDP per capita (current US$),1970,99.78169198,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
DEU,Germany,GDP per capita (current US$),1970,2771.283105,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
GHA,Ghana,GDP per capita (current US$),1970,248.1598694,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
GRC,Greece,GDP per capita (current US$),1970,1473.603948,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
GRL,Greenland,GDP per capita (current US$),1970,1498.276437,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
GTM,Guatemala,GDP per capita (current US$),1970,352.7908088,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
GIN,Guinea,GDP per capita (current US$),1970,752.8225036,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
GNB,Guinea-Bissau,GDP per capita (current US$),1970,350.221595,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
GUY,Guyana,GDP per capita (current US$),1970,381.0987541,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
HTI,Haiti,GDP per capita (current US$),1970,71.45439906,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
HND,Honduras,GDP per capita (current US$),1970,262.8407523,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
HKG,"Hong Kong SAR, China",GDP per capita (current US$),1970,960.0319615,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
HUN,Hungary,GDP per capita (current US$),1970,559.1970913,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
ISL,Iceland,GDP per capita (current US$),1970,2576.353444,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
IND,India,GDP per capita (current US$),1970,114.35532,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
IDN,Indonesia,GDP per capita (current US$),1970,79.11882348,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
IRN,"Iran, Islamic Rep.",GDP per capita (current US$),1970,376.6068792,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
IRQ,Iraq,GDP per capita (current US$),1970,337.0429126,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
IRL,Ireland,GDP per capita (current US$),1970,1486.514527,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
ISR,Israel,GDP per capita (current US$),1970,2490.488526,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
ITA,Italy,GDP per capita (current US$),1970,2111.719864,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
JAM,Jamaica,GDP per capita (current US$),1970,747.9093992,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
JPN,Japan,GDP per capita (current US$),1970,2100.74807,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
JOR,Jordan,GDP per capita (current US$),1970,408.5962575,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
KEN,Kenya,GDP per capita (current US$),1970,141.039391,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
KIR,Kiribati,GDP per capita (current US$),1970,201.0237747,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
KOR,"Korea, Rep.",GDP per capita (current US$),1970,279.3087463,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
KWT,Kuwait,GDP per capita (current US$),1970,3551.587107,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
LSO,Lesotho,GDP per capita (current US$),1970,67.44019758,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
LBR,Liberia,GDP per capita (current US$),1970,220.2938481,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
LBY,Libya,GDP per capita (current US$),1970,2209.581176,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
LIE,Liechtenstein,GDP per capita (current US$),1970,4262.032206,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
LUX,Luxembourg,GDP per capita (current US$),1970,4298.033897,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
MDG,Madagascar,GDP per capita (current US$),1970,166.6455442,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
MYS,Malaysia,GDP per capita (current US$),1970,379.6267643,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
MDV,Maldives,GDP per capita (current US$),1970,156.8592369,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
MLI,Mali,GDP per capita (current US$),1970,57.32078708,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
MLT,Malta,GDP per capita (current US$),1970,828.4447259,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
MHL,Marshall Islands,GDP per capita (current US$),1970,373.2128717,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
MRT,Mauritania,GDP per capita (current US$),1970,281.3271759,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
MUS,Mauritius,GDP per capita (current US$),1970,271.338747,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
MEX,Mexico,GDP per capita (current US$),1970,699.0068455,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
FSM,"Micronesia, Fed. Sts.",GDP per capita (current US$),1970,337.4957741,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
MCO,Monaco,GDP per capita (current US$),1970,12098.20188,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
MAR,Morocco,GDP per capita (current US$),1970,260.2651367,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
MMR,Myanmar,GDP per capita (current US$),1970,20.72427828,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
NRU,Nauru,GDP per capita (current US$),1970,2618.534459,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
NPL,Nepal,GDP per capita (current US$),1970,69.63348973,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
NLD,Netherlands,GDP per capita (current US$),1970,2931.38078,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
NCL,New Caledonia,GDP per capita (current US$),1970,3281.710696,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
NZL,New Zealand,GDP per capita (current US$),1970,2311.02762,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
NIC,Nicaragua,GDP per capita (current US$),1970,321.316159,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
NER,Niger,GDP per capita (current US$),1970,139.75875,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
NGA,Nigeria,GDP per capita (current US$),1970,224.462936,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
NOR,Norway,GDP per capita (current US$),1970,3306.219476,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
OMN,Oman,GDP per capita (current US$),1970,386.7927128,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
PAK,Pakistan,GDP per capita (current US$),1970,166.662062,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
PLW,Palau,GDP per capita (current US$),1970,1017.15702,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
PAN,Panama,GDP per capita (current US$),1970,892.8908775,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
PNG,Papua New Guinea,GDP per capita (current US$),1970,257.6472706,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
PRY,Paraguay,GDP per capita (current US$),1970,248.9967082,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
PER,Peru,GDP per capita (current US$),1970,550.4846094,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
PHL,Philippines,GDP per capita (current US$),1970,200.9216556,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
PRT,Portugal,GDP per capita (current US$),1970,934.0821561,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
PRI,Puerto Rico,GDP per capita (current US$),1970,1852.354673,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
QAT,Qatar,GDP per capita (current US$),1970,2593.822963,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
RWA,Rwanda,GDP per capita (current US$),1970,55.24197214,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
WSM,Samoa,GDP per capita (current US$),1970,321.9967066,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
STP,Sao Tome and Principe,GDP per capita (current US$),1970,479.3732266,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
SAU,Saudi Arabia,GDP per capita (current US$),1970,1509.439612,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
SEN,Senegal,GDP per capita (current US$),1970,290.4864253,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
SYC,Seychelles,GDP per capita (current US$),1970,343.8811885,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
SLE,Sierra Leone,GDP per capita (current US$),1970,160.2281743,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
SGP,Singapore,GDP per capita (current US$),1970,925.7978643,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
SOM,Somalia,GDP per capita (current US$),1970,93.08284996,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
ZAF,South Africa,GDP per capita (current US$),1970,952.3521881,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
ESP,Spain,GDP per capita (current US$),1970,1211.423433,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
LKA,Sri Lanka,GDP per capita (current US$),1970,186.9007918,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
KNA,St. Kitts and Nevis,GDP per capita (current US$),1970,365.4216921,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
VCT,St. Vincent and the Grenadines,GDP per capita (current US$),1970,192.2595973,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
SDN,Sudan,GDP per capita (current US$),1970,139.0384827,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
SUR,Suriname,GDP per capita (current US$),1970,724.4849015,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
SWE,Sweden,GDP per capita (current US$),1970,4729.40501,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
CHE,Switzerland,GDP per capita (current US$),1970,4044.420682,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
SYR,Syrian Arab Republic,GDP per capita (current US$),1970,335.4513668,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
TZA,Tanzania,GDP per capita (current US$),1970,217.2356415,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
THA,Thailand,GDP per capita (current US$),1970,197.0979035,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
TGO,Togo,GDP per capita (current US$),1970,159.7781842,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
TTO,Trinidad and Tobago,GDP per capita (current US$),1970,828.9198575,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
TUN,Tunisia,GDP per capita (current US$),1970,280.4769102,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
TUR,Turkiye,GDP per capita (current US$),1970,487.5650867,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
TUV,Tuvalu,GDP per capita (current US$),1970,456.6406276,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
UGA,Uganda,GDP per capita (current US$),1970,122.0309296,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
ARE,United Arab Emirates,GDP per capita (current US$),1970,2394.068115,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
GBR,United Kingdom,GDP per capita (current US$),1970,2347.544318,GDP per capita (current US$),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public,,
